Location,Period,Indicator,Dim1,First Tooltip
Poland,1995,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,13
Poland,1994,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,15.34
Poland,1994,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,16.88
Poland,1994,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,13.72
Poland,1993,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,15.94
Poland,1993,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,17.64
Poland,1993,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,14.16
Poland,1992,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,16.45
Poland,1992,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,18.27
Poland,1992,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,14.53
Poland,1991,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,16.92
Poland,1991,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,18.88
Poland,1991,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,14.87
Poland,1990,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,17.38
Poland,1990,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,19.45
Poland,1990,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,15.21
Poland,1989,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,17.84
Poland,1989,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,20.03
Poland,1989,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,15.55
Poland,1988,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,18.34
Poland,1988,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,20.62
Poland,1988,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,15.94
Poland,1987,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,18.91
Poland,1987,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,21.27
Poland,1987,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,16.45
Poland,1986,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,19.58
Poland,1986,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,22
Poland,1986,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,17.05
Poland,1985,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,20.34
Poland,1985,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,22.86
Poland,1985,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,17.69
Poland,1984,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,21.16
Poland,1984,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,23.79
Poland,1984,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,18.4
Poland,1983,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,21.96
Poland,1983,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,24.76
Poland,1983,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,19.02
Poland,1982,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,22.66
Poland,1982,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,25.6
Poland,1982,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,19.57
Poland,1981,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,23.29
Poland,1981,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,26.42
Poland,1981,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,20
Poland,1980,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,23.95
Poland,1980,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,27.23
Poland,1980,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,20.51
Poland,1979,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,24.7
Poland,1979,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,28.12
Poland,1979,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,21.13
Poland,1978,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,25.49
Poland,1978,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,29.01
Poland,1978,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,21.79
Poland,1977,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,26.23
Poland,1977,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,29.79
Poland,1977,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,22.49
Poland,1976,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,26.98
Poland,1976,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,30.58
Poland,1976,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,23.19
Poland,1975,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,27.86
Poland,1975,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,31.55
Poland,1975,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,23.97
Poland,1974,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,28.98
Poland,1974,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,32.78
Poland,1974,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,24.98
Poland,1973,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,30.45
Poland,1973,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,34.51
Poland,1973,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,26.19
Poland,1972,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,32.35
Poland,1972,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,36.57
Poland,1972,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,27.91
Poland,1971,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,34.43
Poland,1971,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,38.78
Poland,1971,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,29.88
Poland,1970,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,36.24
Poland,1970,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,40.68
Poland,1970,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,31.57
Poland,1969,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,37.55
Poland,1969,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,42.13
Poland,1969,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,32.74
Poland,1968,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,38.78
Poland,1968,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,43.44
Poland,1968,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,33.87
Poland,1967,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,40.46
Poland,1967,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,45.35
Poland,1967,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,35.33
Poland,1966,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,42.78
Poland,1966,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,47.93
Poland,1966,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,37.37
Poland,1965,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,45.65
Poland,1965,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,51.07
Poland,1965,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,39.96
Poland,1964,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,48.94
Poland,1964,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,54.55
Poland,1964,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,43.06
Poland,1963,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,52.49
Poland,1963,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,58.44
Poland,1963,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,46.26
Poland,1962,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,56.13
Poland,1962,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,62.16
