Location,Period,Indicator,Dim1,First Tooltip
Ukraine,2015,New HIV infections (per 1000 uninfected population),Male,0.38
Ukraine,2015,New HIV infections (per 1000 uninfected population),Female,0.24
Ukraine,2010,New HIV infections (per 1000 uninfected population),Both sexes,0.31
Ukraine,2010,New HIV infections (per 1000 uninfected population),Male,0.39
Ukraine,2010,New HIV infections (per 1000 uninfected population),Female,0.25
Ukraine,2005,New HIV infections (per 1000 uninfected population),Both sexes,0.46
Ukraine,2005,New HIV infections (per 1000 uninfected population),Male,0.6
Ukraine,2005,New HIV infections (per 1000 uninfected population),Female,0.35
Ukraine,2000,New HIV infections (per 1000 uninfected population),Both sexes,0.62
Ukraine,2000,New HIV infections (per 1000 uninfected population),Male,0.84
Ukraine,2000,New HIV infections (per 1000 uninfected population),Female,0.43
United Arab Emirates,2019,New HIV infections (per 1000 uninfected population),Both sexes,
United Arab Emirates,2019,New HIV infections (per 1000 uninfected population),Male,
United Arab Emirates,2019,New HIV infections (per 1000 uninfected population),Female,
United Arab Emirates,2015,New HIV infections (per 1000 uninfected population),Both sexes,
United Arab Emirates,2015,New HIV infections (per 1000 uninfected population),Male,
United Arab Emirates,2015,New HIV infections (per 1000 uninfected population),Female,
United Arab Emirates,2010,New HIV infections (per 1000 uninfected population),Both sexes,
United Arab Emirates,2010,New HIV infections (per 1000 uninfected population),Male,
United Arab Emirates,2010,New HIV infections (per 1000 uninfected population),Female,
United Arab Emirates,2005,New HIV infections (per 1000 uninfected population),Both sexes,
United Arab Emirates,2005,New HIV infections (per 1000 uninfected population),Male,
United Arab Emirates,2005,New HIV infections (per 1000 uninfected population),Female,
United Arab Emirates,2000,New HIV infections (per 1000 uninfected population),Both sexes,
United Arab Emirates,2000,New HIV infections (per 1000 uninfected population),Male,
United Arab Emirates,2000,New HIV infections (per 1000 uninfected population),Female,
United Kingdom of Great Britain and Northern Ireland,2019,New HIV infections (per 1000 uninfected population),Both sexes,
United Kingdom of Great Britain and Northern Ireland,2019,New HIV infections (per 1000 uninfected population),Male,
United Kingdom of Great Britain and Northern Ireland,2019,New HIV infections (per 1000 uninfected population),Female,
United Kingdom of Great Britain and Northern Ireland,2015,New HIV infections (per 1000 uninfected population),Both sexes,
United Kingdom of Great Britain and Northern Ireland,2015,New HIV infections (per 1000 uninfected population),Male,
United Kingdom of Great Britain and Northern Ireland,2015,New HIV infections (per 1000 uninfected population),Female,
United Kingdom of Great Britain and Northern Ireland,2010,New HIV infections (per 1000 uninfected population),Both sexes,
United Kingdom of Great Britain and Northern Ireland,2010,New HIV infections (per 1000 uninfected population),Male,
United Kingdom of Great Britain and Northern Ireland,2010,New HIV infections (per 1000 uninfected population),Female,
United Kingdom of Great Britain and Northern Ireland,2005,New HIV infections (per 1000 uninfected population),Both sexes,
United Kingdom of Great Britain and Northern Ireland,2005,New HIV infections (per 1000 uninfected population),Male,
United Kingdom of Great Britain and Northern Ireland,2005,New HIV infections (per 1000 uninfected population),Female,
United Kingdom of Great Britain and Northern Ireland,2000,New HIV infections (per 1000 uninfected population),Both sexes,
United Kingdom of Great Britain and Northern Ireland,2000,New HIV infections (per 1000 uninfected population),Male,
United Kingdom of Great Britain and Northern Ireland,2000,New HIV infections (per 1000 uninfected population),Female,
United Republic of Tanzania,2019,New HIV infections (per 1000 uninfected population),Both sexes,1.46
United Republic of Tanzania,2019,New HIV infections (per 1000 uninfected population),Male,1.25
United Republic of Tanzania,2019,New HIV infections (per 1000 uninfected population),Female,1.67
United Republic of Tanzania,2015,New HIV infections (per 1000 uninfected population),Both sexes,1.91
United Republic of Tanzania,2015,New HIV infections (per 1000 uninfected population),Male,1.64
United Republic of Tanzania,2015,New HIV infections (per 1000 uninfected population),Female,2.19
United Republic of Tanzania,2010,New HIV infections (per 1000 uninfected population),Both sexes,2.35
United Republic of Tanzania,2010,New HIV infections (per 1000 uninfected population),Male,2.03
United Republic of Tanzania,2010,New HIV infections (per 1000 uninfected population),Female,2.67
United Republic of Tanzania,2005,New HIV infections (per 1000 uninfected population),Both sexes,3.07
United Republic of Tanzania,2005,New HIV infections (per 1000 uninfected population),Male,2.71
United Republic of Tanzania,2005,New HIV infections (per 1000 uninfected population),Female,3.44
United Republic of Tanzania,2000,New HIV infections (per 1000 uninfected population),Both sexes,3.91
United Republic of Tanzania,2000,New HIV infections (per 1000 uninfected population),Male,3.44
United Republic of Tanzania,2000,New HIV infections (per 1000 uninfected population),Female,4.39
United States of America,2019,New HIV infections (per 1000 uninfected population),Both sexes,
United States of America,2019,New HIV infections (per 1000 uninfected population),Male,
United States of America,2019,New HIV infections (per 1000 uninfected population),Female,
United States of America,2015,New HIV infections (per 1000 uninfected population),Both sexes,0.12
United States of America,2015,New HIV infections (per 1000 uninfected population),Male,0.21
United States of America,2015,New HIV infections (per 1000 uninfected population),Female,0.05
United States of America,2010,New HIV infections (per 1000 uninfected population),Both sexes,0.14
United States of America,2010,New HIV infections (per 1000 uninfected population),Male,0.22
United States of America,2010,New HIV infections (per 1000 uninfected population),Female,0.06
United States of America,2005,New HIV infections (per 1000 uninfected population),Both sexes,0.14
United States of America,2005,New HIV infections (per 1000 uninfected population),Male,0.23
United States of America,2005,New HIV infections (per 1000 uninfected population),Female,0.06
United States of America,2000,New HIV infections (per 1000 uninfected population),Both sexes,0.14
United States of America,2000,New HIV infections (per 1000 uninfected population),Male,0.22
United States of America,2000,New HIV infections (per 1000 uninfected population),Female,0.06
Uruguay,2019,New HIV infections (per 1000 uninfected population),Both sexes,
Uruguay,2019,New HIV infections (per 1000 uninfected population),Male,
Uruguay,2019,New HIV infections (per 1000 uninfected population),Female,
Uruguay,2015,New HIV infections (per 1000 uninfected population),Both sexes,
Uruguay,2015,New HIV infections (per 1000 uninfected population),Male,
Uruguay,2015,New HIV infections (per 1000 uninfected population),Female,
Uruguay,2010,New HIV infections (per 1000 uninfected population),Both sexes,
Uruguay,2010,New HIV infections (per 1000 uninfected population),Male,
Uruguay,2010,New HIV infections (per 1000 uninfected population),Female,
Uruguay,2005,New HIV infections (per 1000 uninfected population),Both sexes,
Uruguay,2005,New HIV infections (per 1000 uninfected population),Male,
Uruguay,2005,New HIV infections (per 1000 uninfected population),Female,
Uruguay,2000,New HIV infections (per 1000 uninfected population),Both sexes,
Uruguay,2000,New HIV infections (per 1000 uninfected population),Male,
Uruguay,2000,New HIV infections (per 1000 uninfected population),Female,
Uzbekistan,2019,New HIV infections (per 1000 uninfected population),Both sexes,0.13
Uzbekistan,2019,New HIV infections (per 1000 uninfected population),Male,0.17
Uzbekistan,2019,New HIV infections (per 1000 uninfected population),Female,0.1
Uzbekistan,2015,New HIV infections (per 1000 uninfected population),Both sexes,0.15
Uzbekistan,2015,New HIV infections (per 1000 uninfected population),Male,0.18
Uzbekistan,2015,New HIV infections (per 1000 uninfected population),Female,0.11
Uzbekistan,2010,New HIV infections (per 1000 uninfected population),Both sexes,0.13
Uzbekistan,2010,New HIV infections (per 1000 uninfected population),Male,0.16
Uzbekistan,2010,New HIV infections (per 1000 uninfected population),Female,0.1
Uzbekistan,2005,New HIV infections (per 1000 uninfected population),Both sexes,0.09
Uzbekistan,2005,New HIV infections (per 1000 uninfected population),Male,0.12
Uzbekistan,2005,New HIV infections (per 1000 uninfected population),Female,0.07
Uzbekistan,2000,New HIV infections (per 1000 uninfected population),Both sexes,0.03
Uzbekistan,2000,New HIV infections (per 1000 uninfected population),Male,0.04
Uzbekistan,2000,New HIV infections (per 1000 uninfected population),Female,0.02
Venezuela (Bolivarian Republic of),2019,New HIV infections (per 1000 uninfected population),Both sexes,0.19
Venezuela (Bolivarian Republic of),2019,New HIV infections (per 1000 uninfected population),Male,0.2
Venezuela (Bolivarian Republic of),2019,New HIV infections (per 1000 uninfected population),Female,0.17
Venezuela (Bolivarian Republic of),2015,New HIV infections (per 1000 uninfected population),Both sexes,0.2
Venezuela (Bolivarian Republic of),2015,New HIV infections (per 1000 uninfected population),Male,0.22
Venezuela (Bolivarian Republic of),2015,New HIV infections (per 1000 uninfected population),Female,0.19
Venezuela (Bolivarian Republic of),2010,New HIV infections (per 1000 uninfected population),Both sexes,0.27
Venezuela (Bolivarian Republic of),2010,New HIV infections (per 1000 uninfected population),Male,0.29
Venezuela (Bolivarian Republic of),2010,New HIV infections (per 1000 uninfected population),Female,0.24
Venezuela (Bolivarian Republic of),2005,New HIV infections (per 1000 uninfected population),Both sexes,0.39
Venezuela (Bolivarian Republic of),2005,New HIV infections (per 1000 uninfected population),Male,0.42
Venezuela (Bolivarian Republic of),2005,New HIV infections (per 1000 uninfected population),Female,0.35
Venezuela (Bolivarian Republic of),2000,New HIV infections (per 1000 uninfected population),Both sexes,0.38
Venezuela (Bolivarian Republic of),2000,New HIV infections (per 1000 uninfected population),Male,0.42
Venezuela (Bolivarian Republic of),2000,New HIV infections (per 1000 uninfected population),Female,0.35
Viet Nam,2019,New HIV infections (per 1000 uninfected population),Both sexes,0.05
Viet Nam,2019,New HIV infections (per 1000 uninfected population),Male,0.08
Viet Nam,2019,New HIV infections (per 1000 uninfected population),Female,0.03
Viet Nam,2015,New HIV infections (per 1000 uninfected population),Both sexes,0.11
Viet Nam,2015,New HIV infections (per 1000 uninfected population),Male,0.15
Viet Nam,2015,New HIV infections (per 1000 uninfected population),Female,0.06
Viet Nam,2010,New HIV infections (per 1000 uninfected population),Both sexes,0.18
Viet Nam,2010,New HIV infections (per 1000 uninfected population),Male,0.26
Viet Nam,2010,New HIV infections (per 1000 uninfected population),Female,0.11
Viet Nam,2005,New HIV infections (per 1000 uninfected population),Both sexes,0.29
Viet Nam,2005,New HIV infections (per 1000 uninfected population),Male,0.41
Viet Nam,2005,New HIV infections (per 1000 uninfected population),Female,0.17
Viet Nam,2000,New HIV infections (per 1000 uninfected population),Both sexes,0.3
Viet Nam,2000,New HIV infections (per 1000 uninfected population),Male,0.43
Viet Nam,2000,New HIV infections (per 1000 uninfected population),Female,0.18
Yemen,2019,New HIV infections (per 1000 uninfected population),Both sexes,0.04
Yemen,2019,New HIV infections (per 1000 uninfected population),Male,0.06
Yemen,2019,New HIV infections (per 1000 uninfected population),Female,0.01
Yemen,2015,New HIV infections (per 1000 uninfected population),Both sexes,0.04
Yemen,2015,New HIV infections (per 1000 uninfected population),Male,0.06
Yemen,2015,New HIV infections (per 1000 uninfected population),Female,0.01
Yemen,2010,New HIV infections (per 1000 uninfected population),Both sexes,0.04
Yemen,2010,New HIV infections (per 1000 uninfected population),Male,0.06
Yemen,2010,New HIV infections (per 1000 uninfected population),Female,0.01
Yemen,2005,New HIV infections (per 1000 uninfected population),Both sexes,0.03
